공종,코드,명칭,규격,단위,CalRevitWall,재료비단가,노무비단가,경비단가,합계단가,RecCost1,RecCost2,산식2,산식3
철골공사,3DABG265,**CT  형강/0.91,SS400-  CT-150*305*15*15mm,MZ,,,,,,,,,
철골공사,3DABG266,**CT  형강/0.906,SS400-  CT-152*301*11*17mm,MZ,,,,,,,,,
철골공사,3DABG267,**CT  형강/0.708,SS400-  CT-152*202*10*17mm,MZ,,,,,,,,,
철골공사,3DABG268,**CT  형강/0.608,SS400-  CT-153*151*7.5*12mm,MZ,,,,,,,,,
철골공사,3DABG269,**CT  형강/0.916,SS400-  CT-155*303*13*20mm,MZ,,,,,,,,,
철골공사,3DABG270,**CT  형강/1.04,SS400-  CT-169*351*13*13mm,MZ,,,,,,,,,
철골공사,3DABG271,**CT  형강/1.04,SS400-  CT-172*348*10*16mm,MZ,,,,,,,,,
철골공사,3DABG272,**CT  형강/1.052,SS400-  CT-172*354*16*16mm,MZ,,,,,,,,,
철골공사,3DABG273,**CT  형강/1.05,SS400-  CT-175*350*12*19mm,MZ,,,,,,,,,
철골공사,3DABG274,**CT  형강/1.064,SS400-  CT-175*357*19*10mm,MZ,,,,,,,,,
철골공사,3DABG275,**CT  형강/0.694,SS400-  CT-173*174*6*9mm,MZ,,,,,,,,,
철골공사,3DABG276,**CT  형강/0.7,SS400-  CT-175*175*7*11mm,MZ,,,,,,,,,
철골공사,3DABG277,**CT  형강/0.706,SS400-  CT-177*176*8*13mm,MZ,,,,,,,,,
철골공사,3DABG278,**CT  형강/0.712,SS400-  CT-179*177*9*15mm,MZ,,,,,,,,,
철골공사,3DABG279,**CT  형강/0.834,SS400-  CT-168*249*8*12mm,MZ,,,,,,,,,
철골공사,3DABG280,**CT  형강/0.84,SS400-  CT-170*250*9*14mm,MZ,,,,,,,,,
철골공사,3DABG281,**CT  형강/0.848,SS400-  CT-173*251*10*17mm,MZ,,,,,,,,,
철골공사,3DABG282,**CT  형강/0.856,SS400-  CT-175*253*12*19mm,MZ,,,,,,,,,
철골공사,3DABG283,**CT  형강/1.06,SS400-  CT-178*352*14*22mm,MZ,,,,,,,,,
철골공사,3DABG284,**CT  형강/1.07,SS400-  CT-181*354*16*25mm,MZ,,,,,,,,,
철골공사,3DABG285,**CT  형강/0.794,SS400-  CT-198*199*7*11mm,MZ,,,,,,,,,
철골공사,3DABG286,**CT  형강/0.984,SS400-  CT-193*299*9*14mm,MZ,,,,,,,,,
철골공사,3DABG287,**CT  형강/0.99,SS400-  CT-195*300*10*16mm,MZ,,,,,,,,,
철골공사,3DABG288,**CT  형강/1.0,SS400-  CT-198*302*12*19mm,MZ,,,,,,,,,
철골공사,3DABG289,**CT  형강/0.8,SS400-  CT-200*200*8*13mm,MZ,,,,,,,,,
철골공사,3DABG290,**CT  형강/0.806,SS400-  CT-202*201*9*15mm,MZ,,,,,,,,,
철골공사,3DABG291,**CT  형강/0.812,SS400-  CT-205*202*10*18mm,MZ,,,,,,,,,
철골공사,3DABG292,**CT  형강/1.008,SS400-  CT-201*303*13*22mm,MZ,,,,,,,,,
철골공사,3DABG293,**CT  형강/1.192,SS400-  CT-194*402*13*15mm,MZ,,,,,,,,,
철골공사,3DABG294,**CT  형강/1.19,SS400-  CT-197*398*11*18mm,MZ,,,,,,,,,
철골공사,3DABG295,**CT  형강/1.19,SS400-  CT-190*405*18*18mm,MZ,,,,,,,,,
철골공사,3DABG296,**CT  형강/1.2,SS400-  CT-200*400*13*21mm,MZ,,,,,,,,,
철골공사,3DABG297,**CT  형강/1.22,SS400-  CT-203*408*21*21mm,MZ,,,,,,,,,
철골공사,3DABG298,**CT  형강/1.22,SS400-  CT-207*408*16*24mm,MZ,,,,,,,,,
철골공사,3DABG299,**CT  형강/1.22,SS400-  CT-204*405*18*28mm,MZ,,,,,,,,,
철골공사,3DABG300,**CT  형강/1.242,SS400-  CT-214*407*20*25mm,MZ,,,,,,,,,
철골공사,3DABG301,**CT  형강/1.29,SS400-  CT-229*417*30*50mm,MZ,,,,,,,,,
철골공사,3DABG302,**CT  형강/1.362,SS400-  CT-249*432*45*70mm,MZ,,,,,,,,,
철골공사,3DABG303,**CT  형강/0.844,SS400-  CT-223*199*8*12mm,MZ,,,,,,,,,
철골공사,3DABG304,**CT  형강/0.85,SS400-  CT-225*200*9*14mm,MZ,,,,,,,,,
철골공사,3DABG305,**CT  형강/0.858,SS400-  CT-228*201*10*17mm,MZ,,,,,,,,,
철골공사,3DABG306,**CT  형강/0.864,SS400-  CT-230*202*11*19mm,MZ,,,,,,,,,
철골공사,3DABG307,**CT  형강/1.032,SS400-  CT-217*299*10*15mm,MZ,,,,,,,,,
철골공사,3DABG308,**CT  형강/1.04,SS400-  CT-220*300*11*18mm,MZ,,,,,,,,,
철골공사,3DABG309,**CT  형강/1.05,SS400-  CT-223*302*13*21mm,MZ,,,,,,,,,
철골공사,3DABG310,**CT  형강/1.062,SS400-  CT-227*304*15*25mm,MZ,,,,,,,,,
철골공사,3DABG311,**CT  형강/0.894,SS400-  CT-248*199*9*14mm,MZ,,,,,,,,,
철골공사,3DABG312,**CT  형강/0.9,SS400-  CT-250*200*10*16mm,MZ,,,,,,,,,
철골공사,3DABG313,**CT  형강/0.908,SS400-  CT-253*201*11*19mm,MZ,,,,,,,,,
철골공사,3DABG314,**CT  형강/0.916,SS400-  CT-256*202*12*22mm,MZ,,,,,,,,,
철골공사,3DABG315,**CT  형강/1.082,SS400-  CT-241*300*11*15mm,MZ,,,,,,,,,
철골공사,3DABG316,**CT  형강/1.088,SS400-  CT-244*300*11*18mm,MZ,,,,,,,,,
철골공사,3DABG317,**CT  형강/1.098,SS400-  CT-247*302*13*21mm,MZ,,,,,,,,,
철골공사,3DABG318,**CT  형강/1.11,SS400-  CT-251*374*15*25mm,MZ,,,,,,,,,
철골공사,3DABG319,**CT  형강/0.994,SS400-  CT-298*199*10*15mm,MZ,,,,,,,,,
철골공사,3DABG320,**CT  형강/1.0,SS400-  CT-300*200*11*17mm,MZ,,,,,,,,,
철골공사,3DABG321,**CT  형강/1.01,SS400-  CT-303*201*12*20mm,MZ,,,,,,,,,
철골공사,3DABG322,**CT  형강/1.016,SS400-  CT-306*212*13*23mm,MZ,,,,,,,,,
철골공사,3DABG323,**CT  형강/1.182,SS400-  CT-291*300*12*17mm,MZ,,,,,,,,,
철골공사,3DABG324,**CT  형강/1.188,SS400-  CT-294*300*12*20mm,MZ,,,,,,,,,
철골공사,3DABG325,**CT  형강/1.198,SS400-  CT-297*302*14*23mm,MZ,,,,,,,,,
철골공사,3DABG326,**CT  형강/1.21,SS400-  CT-301*304*16*27mm,MZ,,,,,,,,,
철골공사,3DABG327,**CT  형강/2.292,SS400-  CT-346*300*13*20mm,MZ,,,,,,,,,
철골공사,3DABG328,**CT  형강/1.3,SS400-  CT-350*300*13*24mm,MZ,,,,,,,,,
철골공사,3DABG329,**CT  형강/1.312,SS400-  CT-354*302*15*28mm,MZ,,,,,,,,,
철골공사,3DABG330,**CT  형강/1.392,SS400-  CT-396*300*14*22mm,MZ,,,,,,,,,
철골공사,3DABG331,**CT  형강/1.4,SS400-  CT-400*300*14*26mm,MZ,,,,,,,,,
철골공사,3DABG332,**CT  형강/1.412,SS400-  CT-404*302*16*30mm,MZ,,,,,,,,,
철골공사,3DABG333,**CT  형강/1.189,SS400-  CT-445*299*15*23mm,MZ,,,,,,,,,
철골공사,3DABG334,**CT  형강/1.5,SS400-  CT-450*300*16*28mm,MZ,,,,,,,,,
철골공사,3DABG335,**CT  형강/1.516,SS400-  CT-456*302*18*34mm,MZ,,,,,,,,,
철골공사,3DABG336,**CT  형강/0.48,SS400-  CT-150*90*10*10mm,MZ,,,,,,,,,
철골공사,3DABG337,**CT  형강/0.84,SS400-  CT-300*120*12*12mm,MZ,,,,,,,,,
철골공사,3DABG338,**CT  형강/0.36,SS400-  CT-90*90*12*12mm,MZ,,,,,,,,,
철골공사,3DABG339,**CT  형강/0.64,SS400-  CT-200*120*8*12mm,MZ,,,,,,,,,
철골공사,3DABH000,<<CT  형강>>,<<SM490>>,TN,,,,,,,,,
철골공사,3DABH001,CT  형강,SM490-  CT-50*100*6*8mm,TN,,,,,,,,,
철골공사,3DABH002,CT  형강,SM490-  CT-50*50*4*6mm,TN,,,,,,,,,
철골공사,3DABH003,CT  형강,SM490-  CT-50*50*5*7mm,TN,,,,,,,,,
철골공사,3DABH004,CT  형강,SM490-  CT-50*100*5*7mm,TN,,,,,,,,,
철골공사,3DABH005,CT  형강,SM490-  CT-62.5*60*4.5*6.5mm,TN,,,,,,,,,
철골공사,3DABH006,CT  형강,SM490-  CT-62.5*60*6*8mm,TN,,,,,,,,,
철골공사,3DABH007,CT  형강,SM490-  CT-62.5*125*5*7mm,TN,,,,,,,,,
철골공사,3DABH008,CT  형강,SM490-  CT-62.5*125*6.5*9mm,TN,,,,,,,,,
철골공사,3DABH009,CT  형강,SM490-  CT-74*74*5*8mm,TN,,,,,,,,,
철골공사,3DABH010,CT  형강,SM490-  CT-75*75*5*7mm,TN,,,,,,,,,
철골공사,3DABH011,CT  형강,SM490-  CT-75*75*6*9mm,TN,,,,,,,,,
철골공사,3DABH012,CT  형강,SM490-  CT-73*99*5*8mm,TN,,,,,,,,,
철골공사,3DABH013,CT  형강,SM490-  CT-74*100*6*9mm,TN,,,,,,,,,
철골공사,3DABH014,CT  형강,SM490-  CT-75*150*7*10mm,TN,,,,,,,,,
철골공사,3DABH015,CT  형강,SM490-  CT-76*101*7*11mm,TN,,,,,,,,,
철골공사,3DABH016,CT  형강,SM490-  CT-78*102*8*13mm,TN,,,,,,,,,
철골공사,3DABH017,CT  형강,SM490-  CT-77*151*8*12mm,TN,,,,,,,,,
철골공사,3DABH018,CT  형강,SM490-  CT-79*152*9*14mm,TN,,,,,,,,,
철골공사,3DABH019,CT  형강,SM490-  CT-86.5*89*5*8mm,TN,,,,,,,,,
철골공사,3DABH020,CT  형강,SM490-  CT-87.5*90*5*8mm,TN,,,,,,,,,
철골공사,3DABH021,CT  형강,SM490-  CT-87.5*90*6*9mm,TN,,,,,,,,,
철골공사,3DABH022,CT  형강,SM490-  CT-87.5*175*7.5*11mm,TN,,,,,,,,,
철골공사,3DABH023,CT  형강,SM490-  CT-83.5*124*4.5*7mm,TN,,,,,,,,,
철골공사,3DABH024,CT  형강,SM490-  CT-84.5*125*5.5*8mm,TN,,,,,,,,,
철골공사,3DABH025,CT  형강,SM490-  CT-86.5*126*6.5*10mm,TN,,,,,,,,,
철골공사,3DABH026,CT  형강,SM490-  CT-87.5*136*6.5*11mm,TN,,,,,,,,,
철골공사,3DABH027,CT  형강,SM490-  CT-85.5*174*6*9.3mm,TN,,,,,,,,,
철골공사,3DABH028,CT  형강,SM490-  CT-89.5*175*7.5*11mm,TN,,,,,,,,,
철골공사,3DABH029,CT  형강,SM490-  CT-91.5*177*9.5*15mm,TN,,,,,,,,,
철골공사,3DABH030,CT  형강,SM490-  CT-93*199*6.5*10mm,TN,,,,,,,,,
철골공사,3DABH031,CT  형강,SM490-  CT-96*149*5*8mm,TN,,,,,,,,,
철골공사,3DABH032,CT  형강,SM490-  CT-97*150*6*9mm,TN,,,,,,,,,
철골공사,3DABH033,CT  형강,SM490-  CT-99*151*7*11mm,TN,,,,,,,,,
철골공사,3DABH034,CT  형강,SM490-  CT-99*99*4.5*7mm,TN,,,,,,,,,
철골공사,3DABH035,CT  형강,SM490-  CT-100*100*5.5*8mm,TN,,,,,,,,,
철골공사,3DABH036,CT  형강,SM490-  CT-102*101*6.5*10mm,TN,,,,,,,,,
철골공사,3DABH037,CT  형강,SM490-  CT-103*101*6.5*11mm,TN,,,,,,,,,
철골공사,3DABH038,CT  형강,SM490-  CT-100*151*7*12mm,TN,,,,,,,,,
철골공사,3DABH039,CT  형강,SM490-  CT-100*200*8*12mm,TN,,,,,,,,,
철골공사,3DABH040,CT  형강,SM490-  CT-100*204*12*12mm,TN,,,,,,,,,
철골공사,3DABH041,CT  형강,SM490-  CT-104*202*10*16mm,TN,,,,,,,,,
철골공사,3DABH042,CT  형강,SM490-  CT-122*252*11*11mm,TN,,,,,,,,,
철골공사,3DABH043,CT  형강,SM490-  CT-124*249*8*13mm,TN,,,,,,,,,
철골공사,3DABH044,CT  형강,SM490-  CT-125*250*9*14mm,TN,,,,,,,,,
철골공사,3DABH045,CT  형강,SM490-  CT-125*255*14*14mm,TN,,,,,,,,,
철골공사,3DABH046,CT  형강,SM490-  CT-102*301*9*14mm,TN,,,,,,,,,
철골공사,3DABH047,CT  형강,SM490-  CT-124*124*5*8mm,TN,,,,,,,,,
철골공사,3DABH048,CT  형강,SM490-  CT-125*125*6*9mm,TN,,,,,,,,,
철골공사,3DABH049,CT  형강,SM490-  CT-127*126*7*11mm,TN,,,,,,,,,
철골공사,3DABH050,CT  형강,SM490-  CT-128*126*7*12mm,TN,,,,,,,,,
철골공사,3DABH051,CT  형강,SM490-  CT-120*174*6*9mm,TN,,,,,,,,,
철골공사,3DABH052,CT  형강,SM490-  CT-122*175*7*11mm,TN,,,,,,,,,
철골공사,3DABH053,CT  형강,SM490-  CT-124*176*8*13mm,TN,,,,,,,,,
철골공사,3DABH054,CT  형강,SM490-  CT-126*177*9*15mm,TN,,,,,,,,,
철골공사,3DABH055,CT  형강,SM490-  CT-127*251*10*16mm,TN,,,,,,,,,
철골공사,3DABH056,CT  형강,SM490-  CT-130*253*12*19mm,TN,,,,,,,,,
철골공사,3DABH057,CT  형강,SM490-  CT-149*299*9*14mm,TN,,,,,,,,,
철골공사,3DABH058,CT  형강,SM490-  CT-145*199*7*10mm,TN,,,,,,,,,
철골공사,3DABH059,CT  형강,SM490-  CT-147*200*8*12mm,TN,,,,,,,,,
철골공사,3DABH060,CT  형강,SM490-  CT-149*201*9*14mm,TN,,,,,,,,,
철골공사,3DABH061,CT  형강,SM490-  CT-147*302*12*12mm,TN,,,,,,,,,
철골공사,3DABH062,CT  형강,SM490-  CT-150*150*6.5*9mm,TN,,,,,,,,,
철골공사,3DABH063,CT  형강,SM490-  CT-150*150*6.5*11mm,TN,,,,,,,,,
철골공사,3DABH064,CT  형강,SM490-  CT-150*300*10*15mm,TN,,,,,,,,,
철골공사,3DABH065,CT  형강,SM490-  CT-150*305*15*15mm,TN,,,,,,,,,
철골공사,3DABH066,CT  형강,SM490-  CT-152*301*11*17mm,TN,,,,,,,,,
철골공사,3DABH067,CT  형강,SM490-  CT-152*202*10*17mm,TN,,,,,,,,,
철골공사,3DABH068,CT  형강,SM490-  CT-153*151*7.5*12mm,TN,,,,,,,,,
철골공사,3DABH069,CT  형강,SM490-  CT-155*303*13*20mm,TN,,,,,,,,,
철골공사,3DABH070,CT  형강,SM490-  CT-169*351*13*13mm,TN,,,,,,,,,
철골공사,3DABH071,CT  형강,SM490-  CT-172*348*10*16mm,TN,,,,,,,,,
철골공사,3DABH072,CT  형강,SM490-  CT-172*354*16*16mm,TN,,,,,,,,,
철골공사,3DABH073,CT  형강,SM490-  CT-175*350*12*19mm,TN,,,,,,,,,
철골공사,3DABH074,CT  형강,SM490-  CT-175*357*19*10mm,TN,,,,,,,,,
철골공사,3DABH075,CT  형강,SM490-  CT-173*174*6*9mm,TN,,,,,,,,,
철골공사,3DABH076,CT  형강,SM490-  CT-175*175*7*11mm,TN,,,,,,,,,
철골공사,3DABH077,CT  형강,SM490-  CT-177*176*8*13mm,TN,,,,,,,,,
철골공사,3DABH078,CT  형강,SM490-  CT-179*177*9*15mm,TN,,,,,,,,,
철골공사,3DABH079,CT  형강,SM490-  CT-168*249*8*12mm,TN,,,,,,,,,
철골공사,3DABH080,CT  형강,SM490-  CT-170*250*9*14mm,TN,,,,,,,,,
철골공사,3DABH081,CT  형강,SM490-  CT-173*251*10*17mm,TN,,,,,,,,,
철골공사,3DABH082,CT  형강,SM490-  CT-175*253*12*19mm,TN,,,,,,,,,
철골공사,3DABH083,CT  형강,SM490-  CT-178*352*14*22mm,TN,,,,,,,,,
철골공사,3DABH084,CT  형강,SM490-  CT-181*354*16*25mm,TN,,,,,,,,,
철골공사,3DABH085,CT  형강,SM490-  CT-198*199*7*11mm,TN,,,,,,,,,
철골공사,3DABH086,CT  형강,SM490-  CT-193*299*9*14mm,TN,,,,,,,,,
철골공사,3DABH087,CT  형강,SM490-  CT-195*300*10*16mm,TN,,,,,,,,,
철골공사,3DABH088,CT  형강,SM490-  CT-198*302*12*19mm,TN,,,,,,,,,
철골공사,3DABH089,CT  형강,SM490-  CT-200*200*8*13mm,TN,,,,,,,,,
철골공사,3DABH090,CT  형강,SM490-  CT-202*201*9*15mm,TN,,,,,,,,,
철골공사,3DABH091,CT  형강,SM490-  CT-205*202*10*18mm,TN,,,,,,,,,
철골공사,3DABH092,CT  형강,SM490-  CT-201*303*13*22mm,TN,,,,,,,,,
철골공사,3DABH093,CT  형강,SM490-  CT-194*402*13*15mm,TN,,,,,,,,,
철골공사,3DABH094,CT  형강,SM490-  CT-197*398*11*18mm,TN,,,,,,,,,
철골공사,3DABH095,CT  형강,SM490-  CT-190*405*18*18mm,TN,,,,,,,,,
철골공사,3DABH096,CT  형강,SM490-  CT-200*400*13*21mm,TN,,,,,,,,,
철골공사,3DABH097,CT  형강,SM490-  CT-203*408*21*21mm,TN,,,,,,,,,
철골공사,3DABH098,CT  형강,SM490-  CT-207*408*16*24mm,TN,,,,,,,,,
철골공사,3DABH099,CT  형강,SM490-  CT-204*405*18*28mm,TN,,,,,,,,,
철골공사,3DABH100,CT  형강,SM490-  CT-214*407*20*25mm,TN,,,,,,,,,
철골공사,3DABH101,CT  형강,SM490-  CT-229*417*30*50mm,TN,,,,,,,,,
철골공사,3DABH102,CT  형강,SM490-  CT-249*432*45*70mm,TN,,,,,,,,,
철골공사,3DABH103,CT  형강,SM490-  CT-223*199*8*12mm,TN,,,,,,,,,
철골공사,3DABH104,CT  형강,SM490-  CT-225*200*9*14mm,TN,,,,,,,,,
철골공사,3DABH105,CT  형강,SM490-  CT-228*201*10*17mm,TN,,,,,,,,,
철골공사,3DABH106,CT  형강,SM490-  CT-230*202*11*19mm,TN,,,,,,,,,
철골공사,3DABH107,CT  형강,SM490-  CT-217*299*10*15mm,TN,,,,,,,,,
철골공사,3DABH108,CT  형강,SM490-  CT-220*300*11*18mm,TN,,,,,,,,,
철골공사,3DABH109,CT  형강,SM490-  CT-223*302*13*21mm,TN,,,,,,,,,
철골공사,3DABH110,CT  형강,SM490-  CT-227*304*15*25mm,TN,,,,,,,,,
철골공사,3DABH111,CT  형강,SM490-  CT-248*199*9*14mm,TN,,,,,,,,,
철골공사,3DABH112,CT  형강,SM490-  CT-250*200*10*16mm,TN,,,,,,,,,
철골공사,3DABH113,CT  형강,SM490-  CT-253*201*11*19mm,TN,,,,,,,,,
철골공사,3DABH114,CT  형강,SM490-  CT-256*202*12*22mm,TN,,,,,,,,,
철골공사,3DABH115,CT  형강,SM490-  CT-241*300*11*15mm,TN,,,,,,,,,
철골공사,3DABH116,CT  형강,SM490-  CT-244*300*11*18mm,TN,,,,,,,,,
철골공사,3DABH117,CT  형강,SM490-  CT-247*302*13*21mm,TN,,,,,,,,,
철골공사,3DABH118,CT  형강,SM490-  CT-251*374*15*25mm,TN,,,,,,,,,
철골공사,3DABH119,CT  형강,SM490-  CT-298*199*10*15mm,TN,,,,,,,,,
철골공사,3DABH120,CT  형강,SM490-  CT-300*200*11*17mm,TN,,,,,,,,,
철골공사,3DABH121,CT  형강,SM490-  CT-303*201*12*20mm,TN,,,,,,,,,
철골공사,3DABH122,CT  형강,SM490-  CT-306*212*13*23mm,TN,,,,,,,,,
철골공사,3DABH123,CT  형강,SM490-  CT-291*300*12*17mm,TN,,,,,,,,,
철골공사,3DABH124,CT  형강,SM490-  CT-294*300*12*20mm,TN,,,,,,,,,
철골공사,3DABH125,CT  형강,SM490-  CT-297*302*14*23mm,TN,,,,,,,,,
철골공사,3DABH126,CT  형강,SM490-  CT-301*304*16*27mm,TN,,,,,,,,,
철골공사,3DABH127,CT  형강,SM490-  CT-346*300*13*20mm,TN,,,,,,,,,
철골공사,3DABH128,CT  형강,SM490-  CT-350*300*13*24mm,TN,,,,,,,,,
철골공사,3DABH129,CT  형강,SM490-  CT-354*302*15*28mm,TN,,,,,,,,,
철골공사,3DABH130,CT  형강,SM490-  CT-396*300*14*22mm,TN,,,,,,,,,
철골공사,3DABH131,CT  형강,SM490-  CT-400*300*14*26mm,TN,,,,,,,,,
철골공사,3DABH132,CT  형강,SM490-  CT-404*302*16*30mm,TN,,,,,,,,,
철골공사,3DABH133,CT  형강,SM490-  CT-445*299*15*23mm,TN,,,,,,,,,
철골공사,3DABH134,CT  형강,SM490-  CT-450*300*16*28mm,TN,,,,,,,,,
철골공사,3DABH135,CT  형강,SM490-  CT-456*302*18*34mm,TN,,,,,,,,,
철골공사,3DABH136,CT  형강,SM490-  CT-150*90*10*10mm,TN,,,,,,,,,
철골공사,3DABH137,CT  형강,SM490-  CT-300*120*12*12mm,TN,,,,,,,,,
철골공사,3DABH138,CT  형강,SM490-  CT-90*90*12*12mm,TN,,,,,,,,,
철골공사,3DABH139,CT  형강,SM490-  CT-200*120*8*12mm,TN,,,,,,,,,
철골공사,3DABH201,**CT  형강/0.3,SM490-  CT-50*100*6*8mm,MZ,,,,,,,,,
철골공사,3DABH202,**CT  형강/0.2,SM490-  CT-50*50*4*6mm,MZ,,,,,,,,,
철골공사,3DABH203,**CT  형강/0.2,SM490-  CT-50*50*5*7mm,MZ,,,,,,,,,
철골공사,3DABH204,**CT  형강/0.3,SM490-  CT-50*100*5*7mm,MZ,,,,,,,,,
철골공사,3DABH205,**CT  형강/0.245,SM490-  CT-62.5*60*4.5*6.5mm,MZ,,,,,,,,,
철골공사,3DABH206,**CT  형강/0.245,SM490-  CT-62.5*60*6*8mm,MZ,,,,,,,,,
철골공사,3DABH207,**CT  형강/0.375,SM490-  CT-62.5*125*5*7mm,MZ,,,,,,,,,
철골공사,3DABH208,**CT  형강/0.375,SM490-  CT-62.5*125*6.5*9mm,MZ,,,,,,,,,
철골공사,3DABH209,**CT  형강/0.296,SM490-  CT-74*74*5*8mm,MZ,,,,,,,,,
철골공사,3DABH210,**CT  형강/0.3,SM490-  CT-75*75*5*7mm,MZ,,,,,,,,,
철골공사,3DABH211,**CT  형강/0.3,SM490-  CT-75*75*6*9mm,MZ,,,,,,,,,
철골공사,3DABH212,**CT  형강/0.344,SM490-  CT-73*99*5*8mm,MZ,,,,,,,,,
철골공사,3DABH213,**CT  형강/0.348,SM490-  CT-74*100*6*9mm,MZ,,,,,,,,,
철골공사,3DABH214,**CT  형강/0.45,SM490-  CT-75*150*7*10mm,MZ,,,,,,,,,
철골공사,3DABH215,**CT  형강/0.354,SM490-  CT-76*101*7*11mm,MZ,,,,,,,,,
철골공사,3DABH216,**CT  형강/0.36,SM490-  CT-78*102*8*13mm,MZ,,,,,,,,,
철골공사,3DABH217,**CT  형강/0.456,SM490-  CT-77*151*8*12mm,MZ,,,,,,,,,
철골공사,3DABH218,**CT  형강/0.462,SM490-  CT-79*152*9*14mm,MZ,,,,,,,,,
철골공사,3DABH219,**CT  형강/0.351,SM490-  CT-86.5*89*5*8mm,MZ,,,,,,,,,
철골공사,3DABH220,**CT  형강/0.355,SM490-  CT-87.5*90*5*8mm,MZ,,,,,,,,,
철골공사,3DABH221,**CT  형강/0.355,SM490-  CT-87.5*90*6*9mm,MZ,,,,,,,,,
철골공사,3DABH222,**CT  형강/0.525,SM490-  CT-87.5*175*7.5*11mm,MZ,,,,,,,,,
철골공사,3DABH223,**CT  형강/0.415,SM490-  CT-83.5*124*4.5*7mm,MZ,,,,,,,,,
철골공사,3DABH224,**CT  형강/0.419,SM490-  CT-84.5*125*5.5*8mm,MZ,,,,,,,,,
철골공사,3DABH225,**CT  형강/0.425,SM490-  CT-86.5*126*6.5*10mm,MZ,,,,,,,,,
철골공사,3DABH226,**CT  형강/0.427,SM490-  CT-87.5*136*6.5*11mm,MZ,,,,,,,,,
철골공사,3DABH227,**CT  형강/0.519,SM490-  CT-85.5*174*6*9.3mm,MZ,,,,,,,,,
철골공사,3DABH228,**CT  형강/0.525,SM490-  CT-89.5*175*7.5*11mm,MZ,,,,,,,,,
철골공사,3DABH229,**CT  형강/0.537,SM490-  CT-91.5*177*9.5*15mm,MZ,,,,,,,,,
철골공사,3DABH230,**CT  형강/0.594,SM490-  CT-93*199*6.5*10mm,MZ,,,,,,,,,
철골공사,3DABH231,**CT  형강/0.49,SM490-  CT-96*149*5*8mm,MZ,,,,,,,,,
철골공사,3DABH232,**CT  형강/0.494,SM490-  CT-97*150*6*9mm,MZ,,,,,,,,,
철골공사,3DABH233,**CT  형강/0.5,SM490-  CT-99*151*7*11mm,MZ,,,,,,,,,
철골공사,3DABH234,**CT  형강/0.396,SM490-  CT-99*99*4.5*7mm,MZ,,,,,,,,,
철골공사,3DABH235,**CT  형강/0.4,SM490-  CT-100*100*5.5*8mm,MZ,,,,,,,,,
철골공사,3DABH236,**CT  형강/0.406,SM490-  CT-102*101*6.5*10mm,MZ,,,,,,,,,
철골공사,3DABH237,**CT  형강/0.408,SM490-  CT-103*101*6.5*11mm,MZ,,,,,,,,,
철골공사,3DABH238,**CT  형강/0.502,SM490-  CT-100*151*7*12mm,MZ,,,,,,,,,
철골공사,3DABH239,**CT  형강/0.6,SM490-  CT-100*200*8*12mm,MZ,,,,,,,,,
철골공사,3DABH240,**CT  형강/0.608,SM490-  CT-100*204*12*12mm,MZ,,,,,,,,,
철골공사,3DABH241,**CT  형강/0.612,SM490-  CT-104*202*10*16mm,MZ,,,,,,,,,
철골공사,3DABH242,**CT  형강/0.748,SM490-  CT-122*252*11*11mm,MZ,,,,,,,,,
철골공사,3DABH243,**CT  형강/0.746,SM490-  CT-124*249*8*13mm,MZ,,,,,,,,,
철골공사,3DABH244,**CT  형강/0.75,SM490-  CT-125*250*9*14mm,MZ,,,,,,,,,
철골공사,3DABH245,**CT  형강/0.76,SM490-  CT-125*255*14*14mm,MZ,,,,,,,,,
철골공사,3DABH246,**CT  형강/0.606,SM490-  CT-102*301*9*14mm,MZ,,,,,,,,,
철골공사,3DABH247,**CT  형강/0.496,SM490-  CT-124*124*5*8mm,MZ,,,,,,,,,
철골공사,3DABH248,**CT  형강/0.5,SM490-  CT-125*125*6*9mm,MZ,,,,,,,,,
철골공사,3DABH249,**CT  형강/0.506,SM490-  CT-127*126*7*11mm,MZ,,,,,,,,,
철골공사,3DABH250,**CT  형강/0.508,SM490-  CT-128*126*7*12mm,MZ,,,,,,,,,
철골공사,3DABH251,**CT  형강/0.588,SM490-  CT-120*174*6*9mm,MZ,,,,,,,,,
철골공사,3DABH252,**CT  형강/0.594,SM490-  CT-122*175*7*11mm,MZ,,,,,,,,,
철골공사,3DABH253,**CT  형강/0.6,SM490-  CT-124*176*8*13mm,MZ,,,,,,,,,
철골공사,3DABH254,**CT  형강/0.606,SM490-  CT-126*177*9*15mm,MZ,,,,,,,,,
철골공사,3DABH255,**CT  형강/0.756,SM490-  CT-127*251*10*16mm,MZ,,,,,,,,,
철골공사,3DABH256,**CT  형강/0.766,SM490-  CT-130*253*12*19mm,MZ,,,,,,,,,
철골공사,3DABH257,**CT  형강/0.896,SM490-  CT-149*299*9*14mm,MZ,,,,,,,,,
철골공사,3DABH258,**CT  형강/0.688,SM490-  CT-145*199*7*10mm,MZ,,,,,,,,,
철골공사,3DABH259,**CT  형강/0.694,SM490-  CT-147*200*8*12mm,MZ,,,,,,,,,
철골공사,3DABH260,**CT  형강/0.7,SM490-  CT-149*201*9*14mm,MZ,,,,,,,,,
철골공사,3DABH261,**CT  형강/0.898,SM490-  CT-147*302*12*12mm,MZ,,,,,,,,,
